,entry strat, entry_strategy, sl_strategy, tp_strategy, num trades, perf, avg_perf, win_rate
142569,{'closed_green': ['x == True']  'longs_1h_chg%': ['x < -1']  'prev_24h_chg': ['x > 0']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_xpercent_4,16,300.71,18.79,12.5
110531,{'duration_above_SMA20_d': ['x > 3']  '30d_volume_per_trade_rank': ['x == 2']  'longs_1h_chg%': ['x < -1']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_half_low,tp_xpercent_4,17,299.71,17.63,11.8
182987,{'30d_dollar_volume_rank': ['x == 2']  'longs_1h_chg%': ['x < -1']  'long_%': ['x < 80']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_xpercent_4,20,296.71,14.84,10.0
193548,{'duration_above_SMA20_d': ['x > 5']  '30d_dollar_volume_rank': ['x == 2']  'longs_1h_chg%': ['x < -1']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_xpercent_4,21,295.71,14.08,9.5
170818,{'week_end': ['x == False']  '7d_volume_per_trade_rank': ['x == 2']  'long_%': ['x < 50']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,16,262.71,16.42,37.5
179340,{'7d_volume_per_trade_rank': ['x == 2']  '30d_volume_rank': ['x == 2']  'long_%': ['x > 40']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,24,261.91,10.91,37.5
69809,{'7d_dollar_volume_rank': ['x == 2']  '7d_volume_per_trade_rank': ['x == 2']  'long_%': ['x < 50']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,17,261.71,15.39,35.3
131424,{'7d_volume_per_trade_rank': ['x == 2']  '30d_volume_rank': ['x == 2']  'prev_24h_chg': ['x > 1']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,25,260.91,10.44,36.0
100891,{'30d_volume_rank': ['x == 2']  'prev_24h_chg': ['x > 3']  'long_%': ['x < 50']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,16,258.8,16.18,31.2
146843,{'week_end': ['x == False']  'duration_above_SMA20_d': ['x > 1']  '7d_volume_per_trade_rank': ['x == 2']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_half_low,tp_x_sigma_3,24,258.56,10.77,33.3
143309,{'dollar_volume': ['x > 100000000']  '7d_volume_per_trade_rank': ['x == 2']  'long_%': ['x < 60']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_half_low,tp_x_sigma_3,25,257.56,10.3,32.0
101220,{'30d_volume_per_trade_rank': ['x == 2']  '30d_volume_rank': ['x == 2']  'long_%': ['x < 70']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_half_low,tp_x_sigma_3,26,256.56,9.87,30.8
34249,{'30d_volume_per_trade_rank': ['x == 2']  'prev_24h_chg': ['x > 0']  'long_%': ['x < 80']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,27,255.56,9.47,29.6
178177,{'30d_dollar_volume_rank': ['x == 2']  '7d_volume_per_trade_rank': ['x == 2']  '30d_volume_per_trade_rank': ['x == 2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,27,255.56,9.47,29.6
159282,{'week_end': ['x == False']  'duration_above_SMA20_d': ['x > 5']  '30d_volume_per_trade_rank': ['x == 2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,27,255.56,9.47,29.6
179450,{'longs_24h_chg%': ['x < -1']  '30d_volume_rank': ['x == 2']  'long_%': ['x > 40']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,26,252.77,9.72,26.9
24628,{'closed_green': ['x == True']  '7d_dollar_volume_rank': ['x == 2']  'longs_24h_chg%': ['x < -5']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,14,251.46,17.96,35.7
102086,{'duration_above_SMA20_d': ['x > 5']  '30d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -1']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,24,251.42,10.48,25.0
170702,{'30d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -1']  '30d_volume_rank': ['x == 2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,24,251.42,10.48,25.0
118093,{'duration_above_SMA20_d': ['x > 3']  '7d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -1']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,24,251.42,10.48,25.0
118919,{'duration_above_SMA20_d': ['x > 1']  'prev_24h_chg': ['x > 3']  'long_%': ['x < 60']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,27,251.15,9.3,22.2
186820,{'week_end': ['x == False']  '30d_volume_rank': ['x == 2']  'long_%': ['x < 60']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,35,250.91,7.17,25.7
184003,{'week_end': ['x == False']  '30d_dollar_volume_rank': ['x == 2']  '30d_volume_rank': ['x == 2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,35,250.91,7.17,25.7
172540,{'closed_green': ['x == True']  '7d_volume_per_trade_rank': ['x == 2']  'long_%': ['x > 30']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,22,250.04,11.37,36.4
182122,{'closed_green': ['x == True']  '7d_volume_per_trade_rank': ['x == 2']  'long_%': ['x < 50']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,15,249.83,16.66,33.3
55616,{'duration_above_SMA20_d': ['x > 5']  'prev_24h_chg': ['x > 3']  'long_%': ['x < 60']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_half_low,tp_x_sigma_3,26,248.8,9.57,19.2
189559,{'7d_dollar_volume_rank': ['x == 2']  '7d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -5']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,17,248.46,14.62,29.4
38964,{'closed_green': ['x == True']  '30d_volume_rank': ['x == 2']  'long_%': ['x < 50']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_half_low,tp_x_sigma_3,17,247.83,14.58,29.4
194223,{'duration_above_SMA20_d': ['x > 2']  '30d_volume_rank': ['x == 2']  'long_%': ['x > 40']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,35,247.56,7.07,22.9
185838,{'week_end': ['x == False']  'duration_above_SMA20_d': ['x > 2']  'long_%': ['x > 40']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,35,247.56,7.07,22.9
173393,{'duration_above_SMA20_d': ['x > 5']  'dollar_volume': ['x > 100000000']  '7d_dollar_volume_rank': ['x == 2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,35,247.56,7.07,22.9
177409,{'7d_dollar_volume_rank': ['x == 2']  'longs_24h_chg%': ['x < -5']  'long_%': ['x > 30']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,18,247.46,13.75,27.8
43097,{'week_end': ['x == False']  'duration_above_SMA20_d': ['x > 3']  'longs_24h_chg%': ['x < -1']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_half_low,tp_x_sigma_3,28,247.42,8.84,21.4
82081,{'week_end': ['x == False']  'duration_above_SMA20_d': ['x > 1']  'longs_24h_chg%': ['x < -1']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_half_low,tp_x_sigma_3,28,247.42,8.84,21.4
188252,{'7d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -5']  'long_%': ['x < 50']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,11,247.12,22.47,27.3
188641,{'closed_green': ['x == True']  'duration_above_SMA20_d': ['x > 1']  '7d_dollar_volume_rank': ['x == 2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,25,247.04,9.88,32.0
188477,{'closed_green': ['x == True']  'longs_24h_chg%': ['x < -1']  'long_%': ['x < 50']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,14,246.93,17.64,28.6
109731,{'closed_green': ['x == True']  'duration_above_SMA20_d': ['x > 3']  '30d_volume_per_trade_rank': ['x == 2']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_half_low,tp_x_sigma_3,22,246.69,11.21,31.8
180180,{'week_end': ['x == False']  'duration_above_SMA20_d': ['x > 3']  'long_%': ['x > 30']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,36,246.56,6.85,22.2
185303,{'duration_above_SMA20_d': ['x > 1']  'longs_24h_chg%': ['x < -5']  'long_%': ['x > 30']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,19,246.46,12.97,26.3
182157,{'longs_24h_chg%': ['x < -5']  '30d_volume_rank': ['x == 2']  'long_%': ['x < 80']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,19,246.46,12.97,26.3
33455,{'week_end': ['x == False']  'longs_24h_chg%': ['x < -5']  'long_%': ['x < 50']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,12,246.12,20.51,25.0
73427,{'duration_above_SMA20_d': ['x > 2']  'prev_24h_chg': ['x > 3']  'long_%': ['x < 80']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,29,245.8,8.48,17.2
169804,{'duration_above_SMA20_d': ['x > 2']  '7d_dollar_volume_rank': ['x == 2']  'long_%': ['x < 70']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,37,245.56,6.64,21.6
24597,{'closed_green': ['x == True']  '7d_dollar_volume_rank': ['x == 2']  'longs_24h_chg%': ['x < -5']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_xpercent_3,14,245.22,17.52,42.9
127252,{'longs_24h_chg%': ['x < -5']  'prev_3h_chg': ['x > 0']  'long_%': ['x < 70']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_half_low,tp_x_sigma_3,17,245.11,14.42,23.5
192919,{'closed_green': ['x == True']  'duration_above_SMA20_d': ['x > 1']  'longs_24h_chg%': ['x < -1']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,20,244.9,12.24,30.0
142471,{'closed_green': ['x == True']  '30d_dollar_volume_rank': ['x == 2']  'prev_3h_chg': ['x > 0']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_half_low,tp_x_sigma_3,24,244.69,10.2,29.2
131579,{'duration_above_SMA20_d': ['x > 1']  'longs_24h_chg%': ['x < -5']  'prev_24h_chg': ['x > 3']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_half_low,tp_x_sigma_3,14,244.12,17.44,21.4
181240,{'duration_above_SMA20_d': ['x > 2']  'longs_24h_chg%': ['x < -3']  'long_%': ['x < 50']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,17,243.93,14.35,23.5
171656,{'duration_above_SMA20_d': ['x > 2']  'longs_24h_chg%': ['x < -2']  'long_%': ['x < 50']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,17,243.93,14.35,23.5
172510,{'closed_green': ['x == True']  '7d_volume_per_trade_rank': ['x == 2']  'long_%': ['x > 30']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_xpercent_3,20,243.51,12.18,40.0
194775,{'dollar_volume': ['x > 100000000']  'longs_1h_chg%': ['x < -1']  'longs_24h_chg%': ['x < -5']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,10,243.3,24.33,30.0
149434,{'week_end': ['x == False']  '7d_volume_per_trade_rank': ['x == 2']  'oi_1h_chg%': ['x > 1']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,10,242.95,24.3,40.0
166388,{'duration_above_SMA20_d': ['x > 1']  '7d_volume_per_trade_rank': ['x == 2']  'oi_1h_chg%': ['x > 1']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,10,242.95,24.3,40.0
171571,{'closed_green': ['x == True']  'duration_above_SMA20_d': ['x > 2']  'long_%': ['x < 70']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,26,242.69,9.33,26.9
152301,{'duration_above_SMA20_d': ['x > 5']  '7d_dollar_volume_rank': ['x == 2']  'fundings_rank': ['x == 0']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_half_low,tp_x_sigma_3,6,242.37,40.4,33.3
35762,{'duration_above_SMA20_d': ['x > 3']  'prev_3h_chg': ['x > 0']  'fundings_rank': ['x == 0']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,6,242.37,40.4,33.3
182094,{'closed_green': ['x == True']  '7d_volume_per_trade_rank': ['x == 2']  'long_%': ['x < 50']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_xpercent_3,14,242.24,17.3,35.7
189537,{'7d_dollar_volume_rank': ['x == 2']  '7d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -5']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_xpercent_3,17,242.22,14.25,35.3
184849,{'duration_above_SMA20_d': ['x > 5']  '7d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -3']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,23,241.92,10.52,21.7
179195,{'7d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -2']  '30d_volume_rank': ['x == 2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,23,241.9,10.52,26.1
179312,{'7d_volume_per_trade_rank': ['x == 2']  '30d_volume_rank': ['x == 2']  'long_%': ['x > 40']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_xpercent_3,22,241.51,10.98,36.4
170790,{'week_end': ['x == False']  '7d_volume_per_trade_rank': ['x == 2']  'long_%': ['x < 50']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_xpercent_3,15,241.24,16.08,33.3
177382,{'7d_dollar_volume_rank': ['x == 2']  'longs_24h_chg%': ['x < -5']  'long_%': ['x > 30']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_xpercent_3,18,241.22,13.4,33.3
132846,{'closed_green': ['x == True']  'dollar_volume': ['x > 100000000']  'longs_24h_chg%': ['x < -5']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_half_low,tp_x_sigma_3,13,240.94,18.53,23.1
192899,{'closed_green': ['x == True']  'duration_above_SMA20_d': ['x > 1']  'longs_24h_chg%': ['x < -1']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_xpercent_3,19,240.51,12.66,36.8
38935,{'closed_green': ['x == True']  '30d_volume_rank': ['x == 2']  'long_%': ['x < 50']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_half_low,tp_xpercent_3,16,240.24,15.02,31.2
69786,{'7d_dollar_volume_rank': ['x == 2']  '7d_volume_per_trade_rank': ['x == 2']  'long_%': ['x < 50']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_xpercent_3,16,240.24,15.02,31.2
182128,{'longs_24h_chg%': ['x < -5']  '30d_volume_rank': ['x == 2']  'long_%': ['x < 80']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_xpercent_3,19,240.22,12.64,31.6
185278,{'duration_above_SMA20_d': ['x > 1']  'longs_24h_chg%': ['x < -5']  'long_%': ['x > 30']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_xpercent_3,19,240.22,12.64,31.6
168870,{'oi_1h_chg%': ['x > 1']  '30d_volume_rank': ['x == 2']  'long_%': ['x < 70']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,13,239.95,18.46,30.8
184994,{'week_end': ['x == False']  'oi_1h_chg%': ['x > 1']  'long_%': ['x < 80']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,13,239.95,18.46,30.8
32492,{'week_end': ['x == False']  'longs_24h_chg%': ['x < -3']  'prev_24h_chg': ['x > 3']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_half_low,tp_x_sigma_3,21,239.93,11.43,19.0
183015,{'dollar_volume': ['x > 100000000']  'longs_24h_chg%': ['x < -3']  'oi_1h_chg%': ['x > 1']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,10,239.72,23.97,30.0
124207,{'closed_green': ['x == True']  'duration_above_SMA20_d': ['x > 3']  'oi_1h_chg%': ['x > 1']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_half_low,tp_x_sigma_3,10,239.6,23.96,30.0
187635,{'30d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -2']  'prev_3h_chg': ['x > 0']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,22,239.55,10.89,22.7
189307,{'week_end': ['x == False']  '30d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,22,239.55,10.89,22.7
131391,{'7d_volume_per_trade_rank': ['x == 2']  '30d_volume_rank': ['x == 2']  'prev_24h_chg': ['x > 1']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_xpercent_3,24,239.51,9.98,33.3
188615,{'closed_green': ['x == True']  'duration_above_SMA20_d': ['x > 1']  '7d_dollar_volume_rank': ['x == 2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_xpercent_3,24,239.51,9.98,33.3
188449,{'closed_green': ['x == True']  'longs_24h_chg%': ['x < -1']  'long_%': ['x < 50']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_xpercent_3,13,239.24,18.4,30.8
109711,{'closed_green': ['x == True']  'duration_above_SMA20_d': ['x > 3']  '30d_volume_per_trade_rank': ['x == 2']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_half_low,tp_xpercent_3,21,239.06,11.38,33.3
127231,{'longs_24h_chg%': ['x < -5']  'prev_3h_chg': ['x > 0']  'long_%': ['x < 70']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_half_low,tp_xpercent_3,17,238.77,14.05,29.4
192103,{'duration_above_SMA20_d': ['x > 5']  '7d_dollar_volume_rank': ['x == 2']  'oi_1h_chg%': ['x > 1']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,11,238.6,21.69,27.3
61754,{'30d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -2']  'prev_24h_chg': ['x > 0']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,23,238.55,10.37,21.7
113181,{'longs_1h_chg%': ['x < -1']  'prev_24h_chg': ['x > 3']  'long_%': ['x < 60']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,15,238.3,15.89,20.0
179112,{'dollar_volume': ['x > 100000000']  'longs_24h_chg%': ['x < -5']  '30d_volume_rank': ['x == 2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,19,238.29,12.54,21.1
53775,{'30d_volume_rank': ['x == 2']  'prev_3h_chg': ['x > 0']  'long_%': ['x < 70']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,34,238.04,7.0,23.5
181152,{'30d_dollar_volume_rank': ['x == 2']  'prev_3h_chg': ['x > 0']  'long_%': ['x < 80']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,34,238.04,7.0,23.5
184820,{'duration_above_SMA20_d': ['x > 5']  '7d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -3']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_xpercent_3,22,237.96,10.82,27.3
112857,{'7d_dollar_volume_rank': ['x == 2']  'longs_24h_chg%': ['x < -3']  'long_%': ['x < 70']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_half_low,tp_x_sigma_3,27,237.92,8.81,18.5
65355,{'30d_dollar_volume_rank': ['x == 2']  'oi_1h_chg%': ['x > 1']  'long_%': ['x < 70']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_half_low,tp_x_sigma_3,12,237.6,19.8,25.0
179167,{'7d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -2']  '30d_volume_rank': ['x == 2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_xpercent_3,22,237.51,10.8,31.8
142592,{'closed_green': ['x == True']  'longs_1h_chg%': ['x < -1']  'prev_24h_chg': ['x > 0']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,16,237.3,14.83,18.8
107383,{'closed_green': ['x == True']  'week_end': ['x == False']  'longs_1h_chg%': ['x < -1']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,16,237.3,14.83,18.8
100867,{'30d_volume_rank': ['x == 2']  'prev_24h_chg': ['x > 3']  'long_%': ['x < 50']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_xpercent_3,15,237.24,15.82,26.7
142442,{'closed_green': ['x == True']  '30d_dollar_volume_rank': ['x == 2']  'prev_3h_chg': ['x > 0']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_half_low,tp_xpercent_3,23,237.06,10.31,30.4
188235,{'7d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -5']  'long_%': ['x < 50']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_xpercent_3,11,237.06,21.55,27.3
143280,{'dollar_volume': ['x > 100000000']  '7d_volume_per_trade_rank': ['x == 2']  'long_%': ['x < 60']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_half_low,tp_xpercent_3,23,237.06,10.31,30.4
146815,{'week_end': ['x == False']  'duration_above_SMA20_d': ['x > 1']  '7d_volume_per_trade_rank': ['x == 2']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_half_low,tp_xpercent_3,23,237.06,10.31,30.4
21553,{'longs_24h_chg%': ['x < -3']  '30d_volume_rank': ['x == 2']  'long_%': ['x < 80']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_half_low,tp_x_sigma_3,28,236.92,8.46,17.9
35074,{'longs_24h_chg%': ['x < -2']  '30d_volume_rank': ['x == 2']  'long_%': ['x < 70']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,28,236.9,8.46,21.4
168090,{'duration_above_SMA20_d': ['x > 1']  'longs_24h_chg%': ['x < -2']  '30d_volume_rank': ['x == 2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,28,236.9,8.46,21.4
53866,{'dollar_volume': ['x > 100000000']  'longs_24h_chg%': ['x < -2']  'prev_24h_chg': ['x > 0']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_x_sigma_3,28,236.9,8.46,21.4
72578,{'duration_above_SMA20_d': ['x > 2']  '7d_dollar_volume_rank': ['x == 2']  'prev_3h_chg': ['x > 0']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_half_low,tp_x_sigma_3,32,236.69,7.4,21.9
